occurrenceID	basisOfRecord	eventDate	DM ID	 ID number	DNAmark ID	Institution ID/ ZM no/ Voucher	Danish name	English name	Species name	NCBI Scientific name if different from species name	Stored in	Type (skin, tissue, bone, hair, organ)	Return rest of sample	Sample storage DNAmark	Photo for DNAmark	Institution (Voucher )	Voucher stored as	DNA sample/ Tissue collection code	Collecting_Year	Collecting_Month	Collecting_Day	Collected by	Country	countryCode	Locality	Geographical exact (CoordinatePrecisioninMeters)	decimalLatitude (UTM: N)	decimalLongitude (UTM: E)	geodeticDatum	Identified by (Validator)	Registred by	Sampled at	Sampling_Year	Sampling_Month	Sampling_Day	Sampled by	individualCount	organismQuantity	organismQuantityType	Taxon ID (GBIF) ?	NCBI Taxon ID	scientificName	key GBIF	kingdom	phylum	class	order	family	genus	Species	matchType	confidence	status	taxonRank	Corrected by Christina Lehmkuhl Noer	K-mer file	Mitochondrial/chloroplast genome filename	Genome sequences filename	Alcohol	Skin	Skull	Skeleton	Mounted	Mummy	Freezer	Tissue Coll. Code	Collecting code	Acronym 	Notes	LatLongVariable	P	CatFrom	CatTo	P-gr.	Cruise	Station 	Haul	Gear	N/S	W/E	Depth (meters)	Wire (m)	Further loc. Data	Zmcoll	Etiket	Lab ID	Quantity	fauna district	host	stage	available	Alt Cat Number	Type Status	Type/Count\n[imported]	Type specimen stored in formaldehyd	HABITAT	Isolator	Isol. Date	Personal code 	Isoaltion sample	Isolation unit	Isolation method	STATE	Medium	Temp	DEP	DEPD	Authentic	Toxic	Class	Remarks	subsampled by 	validationStatus	taxon_id	taxonFullName	taxonDanishName	taxonRedListCategory	decimalLatitude	decimalLongitude	accuracy	substrate	vegetationType	associatedTaxa	ecologyNotes	notes	Legit	URI	NO	HAB	DEL	Collected at	Notes	Evt V nummer	oprindelse af materiale	Square	Position
Stine needs to subsample or use whole sample?	PreservedSpecimen		DM549	549	DMI83	Trichoptera	Sericostoma personatum	Sericostoma personatum	Sericostoma personatum		96% Ethanol	part of animal ?	?	96% ethanol	to be taken by CLN	DNAmark	96% ethanol	no	2018	4	18	Peter Wiberg-Larsen	Denmark	DK	Gudenå, Dødeå, 850 m OS Klostermøllevej	UTM: 32 N; E	6210891	541950		Peter Wiberg-Larsen							1	2				Sericostoma personatum (Kirby & Spence, 1826)	5053104	Animalia	Arthropoda	Insecta	Trichoptera	Sericostomatidae	Sericostoma	Sericostoma personatum	EXACT	98	ACCEPTED	SPECIES																																																																																		
Stine needs to subsample or use whole sample?	PreservedSpecimen		DM550	550	DMI84	Trichoptera	Tinodes unicolor	Tinodes unicolor	Tinodes unicolor		96% Ethanol	part of animal ?	?	96% ethanol	to be taken by CLN	DNAmark	96% ethanol	no	2018	5	22	Peter Wiberg-Larsen	Denmark	DK	Ørredbæk, Båring	UTM: 32 N; E	6151517	557892		Peter Wiberg-Larsen							2	2				Tinodes unicolor (Pictet, 1934)	5053644	Animalia	Arthropoda	Insecta	Trichoptera	Psychomyiidae	Tinodes	Tinodes unicolor	EXACT	98	ACCEPTED	SPECIES																																																																																		
Stine needs to subsample or use whole sample?	PreservedSpecimen		DM551	551	DMI85	Trichoptera	Ylodes simulans	Ylodes simulans	Ylodes simulans		96% Ethanol	part of animal ?	?	96% ethanol	to be taken by CLN	DNAmark	96% ethanol	no	2018	5	1	Peter Wiberg-Larsen	Denmark	DK	Karup Å, Resen	UTM: 32 N; E	6248136	504594		Peter Wiberg-Larsen							2	3				Ylodes simulans (Tjeder, 1929)	1435587	Animalia	Arthropoda	Insecta	Trichoptera	Leptoceridae	Ylodes	Ylodes simulans	EXACT	98	ACCEPTED	SPECIES																																																																																		
Stine needs to subsample or use whole sample?	PreservedSpecimen		DM552	552	DMFL01	Tricladida	Bdellocephala punctata	Bdellocephala punctata	Bdellocephala punctata		96% Ethanol	part of animal ?	?	96% ethanol	to be taken by CLN	DNAmark	96% ethanol	no	2018	7	27	Peter Wiberg-Larsen	Denmark	DK	Odense Å, Bellinge Bro	UTM: 32 N; E	6132556	584165		Peter Wiberg-Larsen							2	5				Bdellocephala punctata (Pallas, 1774)	2502946	Animalia	Platyhelminthes				Fasciola	Fasciola punctata	EXACT	98	SYNONYM	SPECIES																																																																																		
Stine needs to subsample or use whole sample?	PreservedSpecimen		DM553	553	DMI86	Coleoptera	Stor Klobille	Limnius volckmari	Limnius volckmari		96% Ethanol	part of animal ?	?	96% ethanol	to be taken by CLN	DNAmark	96% ethanol	no	2017	4	3	Søren Birkholm Hansen	Denmark	DK	Lavringe Å,Flædevad Bro	UMT: N;E	6165996	687598		Søren Birkholm Hansen												Limnius volckmari (Panzer, 1793)	4427719	Animalia	Arthropoda	Insecta	Coleoptera	Elmidae	Limnius	Limnius volckmari	EXACT	98	ACCEPTED	SPECIES																																																																																		
Stine needs to subsample or use whole sample?	PreservedSpecimen		DM554	554	DMGA06	Mollusca	Huesnegl	River limpet	Ancylus fluviatilis		96% Ethanol	part of animal ?	?	96% ethanol	to be taken by CLN	DNAmark	96% ethanol	no	2017	4	3	Søren Birkholm Hansen	Denmark	DK	Lavringe  Å,Flædevad Bro	UMT: N;E	6165996	687598		Søren Birkholm Hansen												Ancylus fluviatilis M√ºller, 1774	5189830	Animalia	Mollusca	Gastropoda		Planorbidae	Ancylus	Ancylus fluviatilis	EXACT	98	ACCEPTED	SPECIES																																																																																		
Stine needs to subsample or use whole sample?	PreservedSpecimen		DM555	555	DMI87	Trichoptera	Ironoquia dubia	Scarce brown sedge	Ironoquia dubia		96% Ethanol	part of animal ?	?	96% ethanol	to be taken by CLN	DNAmark	96% ethanol	no	2017	4	3	Søren Birkholm Hansen	Denmark	DK	Biløbet,v. Munkebro	UMT: N;E	6169144	688327		Søren Birkholm Hansen												Ironoquia dubia (Stephens, 1837)	1441765	Animalia	Arthropoda	Insecta	Trichoptera	Limnephilidae	Ironoquia	Ironoquia dubia	EXACT	98	ACCEPTED	SPECIES																																																																																		
Stine needs to subsample or use whole sample?	PreservedSpecimen		DM556	556	DMI88	Trichoptera	Agapetus fuscipes	Agapetus fuscipes	Agapetus fuscipes		96% Ethanol	part of animal ?	?	96% ethanol	to be taken by CLN	DNAmark	96% ethanol	no	2017	3	22	Søren Birkholm Hansen	Denmark	DK	Garverrenden,Rye udflytteres Mark	UMT: N;E	6172529	678531		Søren Birkholm Hansen												Agapetus fuscipes Curtis, 1834	1430644	Animalia	Arthropoda	Insecta	Trichoptera	Glossosomatidae	Agapetus	Agapetus fuscipes	EXACT	98	ACCEPTED	SPECIES																																																																																		
Stine needs to subsample or use whole sample?	PreservedSpecimen		DM557	557	DMI89	Trichoptera	Hydropsyche saxonica	Hydropsyche saxonica	Hydropsyche saxonica		96% Ethanol	part of animal ?	?	96% ethanol	to be taken by CLN	DNAmark	96% ethanol	no	2017	3	22	Søren Birkholm Hansen	Denmark	DK	Garverrenden,Rye udflytteres mark	UMT: N;E	6172529	678531		Søren Birkholm Hansen												Hydropsyche saxonica McLachlan, 1884	5053991	Animalia	Arthropoda	Insecta	Trichoptera	Hydropsychidae	Hydropsyche	Hydropsyche saxonica	EXACT	98	ACCEPTED	SPECIES																																																																																		
Stine needs to subsample or use whole sample?	PreservedSpecimen		DM558	558	DMI90	Trichoptera	Hydropsyche angustipennis	Hydropsyche angustipennis	Hydropsyche angustipennis		96% Ethanol	part of animal ?	?	96% ethanol	to be taken by CLN	DNAmark	96% ethanol	no	2017	3	15	Søren Birkholm Hansen	Denmark	DK	Vråby Å,v. Vandmøllegård	UMT: N;E	6138257	698080		Søren Birkholm Hansen												Hydropsyche angustipennis (Curtis, 1834)	5054043	Animalia	Arthropoda	Insecta	Trichoptera	Hydropsychidae	Hydropsyche	Hydropsyche angustipennis	EXACT	98	ACCEPTED	SPECIES																																																																																		
Stine needs to subsample or use whole sample?	PreservedSpecimen		DM559	559	DMI91	Trichoptera	Hydropsyche siltalai	Hydropsyche siltalai	Hydropsyche siltalai		96% Ethanol	part of animal ?	?	96% ethanol	to be taken by CLN	DNAmark	96% ethanol	no	2017	3	15	Søren Birkholm Hansen	Denmark	DK	Tilløb t. Freerslev Å,Dalby	UMT: N;E	6133173	694105		Søren Birkholm Hansen												Hydropsyche siltalai Doehler, 1963	5054160	Animalia	Arthropoda	Insecta	Trichoptera	Hydropsychidae	Hydropsyche	Hydropsyche siltalai	EXACT	98	ACCEPTED	SPECIES																																																																																		
Genganger art	PreservedSpecimen		DM560	560	DMI92	Trichoptera	Notidobia ciliaris	Notidobia ciliaris	Notidobia ciliaris	genganger	96% Ethanol	part of animal ?	?	96% ethanol	to be taken by CLN	DNAmark	96% ethanol	no	2017	3	4	Søren Birkholm Hansen	Denmark	DK	Langholmsrenden,200m os Sejerøbugt	UMT: N;E	6178207	641968		Søren Birkholm Hansen												Notidobia ciliaris (Linnaeus, 1761)	1435114	Animalia	Arthropoda	Insecta	Trichoptera	Sericostomatidae	Notidobia	Notidobia ciliaris	EXACT	98	ACCEPTED	SPECIES																																																																																		
Stine needs to subsample or use whole sample?	PreservedSpecimen		DM561	561	DMI93	Ephemeroptera	Majflue	Green drake mayfly	Ephemera danica		96% Ethanol	part of animal ?	?	96% ethanol	to be taken by CLN	DNAmark	96% ethanol	no	2017	5	5	Søren Birkholm Hansen	Denmark	DK	Langvad Å,os Lejre Renseanlæg	UMT: N;E	6165991	688162		Søren Birkholm Hansen												Ephemera danica M√ºller, 1764	5716472	Animalia	Arthropoda	Insecta	Ephemeroptera	Ephemeridae	Ephemera	Ephemera danica	EXACT	98	ACCEPTED	SPECIES																																																																																		
Stine needs to subsample or use whole sample?	PreservedSpecimen		DM562	562	DMI94	Plecoptera	Brachyptera risi	Brachyptera risi	Brachyptera risi		96% Ethanol	part of animal ?	?	96% ethanol	to be taken by CLN	DNAmark	96% ethanol	no	2017	4	20	Søren Birkholm Hansen	Denmark	DK	Herredsbæk,SV for Kludeegen	UMT: N;E	6119479	693796		Søren Birkholm Hansen												Brachyptera risi (Morton, 1896)	2001474	Animalia	Arthropoda	Insecta	Plecoptera	Taeniopterygidae	Brachyptera	Brachyptera risi	EXACT	98	ACCEPTED	SPECIES																																																																																		
Stine needs to subsample or use whole sample?	PreservedSpecimen		DM563	563	DMI95	Plecoptera	Isoperla grammatica	Common Yellow Sally	Isoperla grammatica		96% Ethanol	part of animal ?	?	96% ethanol	to be taken by CLN	DNAmark	96% ethanol	no	2017	4	20	Søren Birkholm Hansen	Denmark	DK	Herredsbæk,SV for Kludeegen	UMT: N;E	6119479	693796		Søren Birkholm Hansen												Isoperla grammatica (Poda, 1761)	2004039	Animalia	Arthropoda	Insecta	Plecoptera	Perlodidae	Isoperla	Isoperla grammatica	EXACT	98	ACCEPTED	SPECIES																																																																																		
Genganger art	PreservedSpecimen		DM564	564	DMI96	Trichoptera	Lithax obscurus	Lithax obscurus	Lithax obscurus	genganger	96% Ethanol	part of animal ?	?	96% ethanol	to be taken by CLN	DNAmark	96% ethanol	no	2017	4	20	Søren Birkholm Hansen	Denmark	DK	Herredsbæk,SV for Kludeegen	UMT: N;E	6119479	693796		Søren Birkholm Hansen												Lithax obscurus (Hagen, 1859)	1441518	Animalia	Arthropoda	Insecta	Trichoptera	Goeridae	Lithax	Lithax obscurus	EXACT	98	ACCEPTED	SPECIES																																																																																		
Genganger art	PreservedSpecimen		DM565	565	DMI97	Trichoptera	Hydropsyche fulvipes	Hydropsyche fulvipes	Hydropsyche fulvipes	genganger	96% Ethanol	part of animal ?	?	96% ethanol	to be taken by CLN	DNAmark	96% ethanol	no	2017	2	17	Søren Birkholm Hansen	Denmark	DK	Tilløb t. Hornstrup Bæk,ved Kirkeby	UMT: N;E	6177311	534334		Søren Birkholm Hansen												Hydropsyche fulvipes (Curtis, 1834)	5054111	Animalia	Arthropoda	Insecta	Trichoptera	Hydropsychidae	Hydropsyche	Hydropsyche fulvipes	EXACT	98	ACCEPTED	SPECIES																																																																																		
Genganger art	PreservedSpecimen		DM566	566	DMI98	Trichoptera	Cheumatopsyche lepida	Cheumatopsyche lepida	Cheumatopsyche lepida	genganger	96% Ethanol	part of animal ?	?	96% ethanol	to be taken by CLN	DNAmark	96% ethanol	no	2017	4	11	Søren Birkholm Hansen	Denmark	DK	Storå,os Holstebro Renseanlæg	UMT: N;E	6245821	475358		Søren Birkholm Hansen												Cheumatopsyche lepida (Pictet, 1834)	1439839	Animalia	Arthropoda	Insecta	Trichoptera	Hydropsychidae	Cheumatopsyche	Cheumatopsyche lepida	EXACT	98	ACCEPTED	SPECIES																																																																																		
Stine needs to subsample or use whole sample?	PreservedSpecimen		DM567	567	DMI99	Plecoptera	Isslørvinge	Capnia bifrons	Capnia bifrons		96% Ethanol	part of animal ?	?	96% ethanol	to be taken by CLN	DNAmark	96% ethanol	no	2018	4	31	Søren Birkholm Hansen	Denmark	DK	T.t. Haraldsted Sø,Ø for Hustoftegård	UMT: N;E	6152761	676393		Søren Birkholm Hansen												Capnia bifrons (Newman, 1838)	5151945	Animalia	Arthropoda	Insecta	Plecoptera	Capniidae	Zwicknia	Zwicknia bifrons	EXACT	98	SYNONYM	SPECIES																																																																																		
Genganger art	PreservedSpecimen		DM568	568	DMI100	Trichoptera	Sericostoma personatum	Sericostoma personatum	Sericostoma personatum	genganger	96% Ethanol	part of animal ?	?	96% ethanol	to be taken by CLN	DNAmark	96% ethanol	no	2018	7	17	Søren Birkholm Hansen	Denmark	DK	Fønstrup Bæk,50m ns Fønstrup Dam	UMT: N;E	6207137	708160		Søren Birkholm Hansen												Sericostoma personatum (Kirby & Spence, 1826)	5053104	Animalia	Arthropoda	Insecta	Trichoptera	Sericostomatidae	Sericostoma	Sericostoma personatum	EXACT	98	ACCEPTED	SPECIES																																																																																		
Stine needs to subsample or use whole sample?	PreservedSpecimen		DM569	569	DMI101	Plecoptera	Leuctra Fusca	Leuctra Fusca	Leuctra Fusca		96% Ethanol	part of animal ?	?	96% ethanol	to be taken by CLN	DNAmark	96% ethanol	no	2018	7	17	Søren Birkholm Hansen	Denmark	DK	Fønstrup Bæk,50m ns Fønstrup Dam	UMT: N;E	6207137	708160		Søren Birkholm Hansen																					NONE	100																																																																																				
Stine needs to subsample or use whole sample?	PreservedSpecimen		DM570	570	DMI102	Diptera	Ptychoptera scutellaris	Ptychoptera scutellaris	Ptychoptera scutellaris		96% Ethanol	Leg	?	96% ethanol	to be taken by CLN	DNAmark	96% ethanol	no	2018	5	6	Søren Birkholm Hansen	Denmark	DK	Sumpkilde v. Hanklit,v. Hanklit NWJ	UMT: N;E	6305287	485236		Søren Birkholm Hansen							2	2	flye and larvae			Ptychoptera scutellaris Wiedemann, 1818	5089442	Animalia	Arthropoda	Insecta	Diptera	Ptychopteridae	Ptychoptera	Ptychoptera scutellaris	EXACT	98	ACCEPTED	SPECIES																																																																																		
	PreservedSpecimen		DM571	571	DMAR04		Hahnia montana	Hahnia montana	Hahnia montana	Not in NCBI	96% Ethanol	Leg in ethanol ?	?	96% ethanol	to be taken by CLN	return to ZM	96% ethanol	no	2018	7	27	Nikolaj Scharff	Denmark	DK	SZ, PG64. Sorø, Kristiansminde		55.418583	11.586817		Nikolaj Scharff		ZM?				CLN						Hahnia montana Seo, 2017	5168736	Animalia	Arthropoda	Arachnida	Araneae	Hahniidae	Iberina	Iberina montana	EXACT	98	SYNONYM	SPECIES																																		Ketsjet af vegetationen på tør, solåben skoveng				21.-27.7.2018																																												
	PreservedSpecimen		DM572	572	DMAR05		Kvadratedderkop	four-spot orb-weaver	Araneus quadratus		96% Ethanol	Leg in ethanol ?	?	96% ethanol	to be taken by CLN	return to ZM	96% ethanol	no	2018	7	27	Nikolaj Scharff	Denmark	DK	SZ, PG64. Sorø, Kristiansminde		55.418583	11.586817		Nikolaj Scharff												Araneus quadratus Clerck, 1758	2159735	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Araneus	Araneus quadratus	EXACT	98	ACCEPTED	SPECIES																																		Ketsjet af vegetationen på tør, solåben skoveng				21.-27.7.2018																																												
	PreservedSpecimen		DM573	573	DMAR06		Almindelig Rovedderkop	nursery web spider	Pisaura mirabilis		96% Ethanol	Leg in ethanol ?	?	96% ethanol	to be taken by CLN	return to ZM	96% ethanol	no	2018	7	27	Nikolaj Scharff	Denmark	DK	SZ, PG64. Sorø, Kristiansminde		55.418583	11.586817		Nikolaj Scharff												Pisaura mirabilis (Clerck, 1757)	2150764	Animalia	Arthropoda	Arachnida	Araneae	Pisauridae	Pisaura	Pisaura mirabilis	EXACT	98	ACCEPTED	SPECIES																																		Ketsjet af vegetationen på tør, solåben skoveng				21.-27.7.2018																																												
	PreservedSpecimen		DM574	574	DMAR07		Stor Springedderkop	Fencepost Jumping Spider	Marpissa muscosa		96% Ethanol	Leg in ethanol ?	?	96% ethanol	to be taken by CLN	return to ZM	96% ethanol	no	2018	7	27	Nikolaj Scharff	Denmark	DK	SZ, PG64. Sorø, Kristiansminde		55.418583	11.586817		Nikolaj Scharff												Marpissa muscosa (Clerck, 1757)	2168338	Animalia	Arthropoda	Arachnida	Araneae	Salticidae	Marpissa	Marpissa muscosa	EXACT	98	ACCEPTED	SPECIES																																		Ketsjet af vegetationen på tør, solåben skoveng				21.-27.7.2018																																												
	PreservedSpecimen		DM575	575	DMAR08		Skovkartespinder	Window Lace-weaver	Amaurobius fenestralis		96% Ethanol	Leg in ethanol ?	?	96% ethanol	to be taken by CLN	return to ZM	96% ethanol	no	2018	7	27	Nikolaj Scharff	Denmark	DK	SZ, PG64. Sorø, Kristiansminde		55.418583	11.586817		Nikolaj Scharff												Amaurobius fenestralis (Strom, 1768)	2141571	Animalia	Arthropoda	Arachnida	Araneae	Amaurobiidae	Amaurobius	Amaurobius fenestralis	EXACT	98	ACCEPTED	SPECIES																																		Ketsjet af vegetationen på tør, solåben skoveng				21.-27.7.2018																																												
Genganger art	PreservedSpecimen		DM576	576	DMAR09		Almindelig Rovedderkop	nursery web spider	Pisaura mirabilis	genganger	96% Ethanol	Leg in ethanol ?	?	96% ethanol	to be taken by CLN	return to ZM	96% ethanol	no	2018	7	27	Nikolaj Scharff	Denmark	DK	SZ, PG64. Sorø, Kristiansminde		55.418583	11.586817		Nikolaj Scharff												Pisaura mirabilis (Clerck, 1757)	2150764	Animalia	Arthropoda	Arachnida	Araneae	Pisauridae	Pisaura	Pisaura mirabilis	EXACT	98	ACCEPTED	SPECIES																																		Ketsjet af vegetationen på tør, solåben skoveng				21.-27.7.2018																																												
	PreservedSpecimen		DM577	577	DMAR10		Flad Hjulspinder	Walnut Orb-weaver Spider	Nuctenea umbratica		96% Ethanol	Leg in ethanol ?	?	96% ethanol	to be taken by CLN	return to ZM	96% ethanol	no	2018	7	27	Nikolaj Scharff	Denmark	DK	SZ, PG64. Sorø, Kristiansminde		55.418583	11.586817		Nikolaj Scharff												Nuctenea umbratica (Clerck, 1757)	2158999	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Nuctenea	Nuctenea umbratica	EXACT	98	ACCEPTED	SPECIES																																		Ketsjet af vegetationen på tør, solåben skoveng				21.-27.7.2018																																												
	PreservedSpecimen		DM578	578	DMAR11		Korsedderkop	European garden spider	Araneus diadematus		96% Ethanol	Leg in ethanol ?	?	96% ethanol	to be taken by CLN	return to ZM	96% ethanol	no	2018	7	27	Nikolaj Scharff	Denmark	DK	SZ, PG64. Sorø, Kristiansminde		55.418583	11.586817		Nikolaj Scharff												Araneus diadematus Clerck, 1758	2160133	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Araneus	Araneus diadematus	EXACT	98	ACCEPTED	SPECIES																																		Ketsjet af vegetationen på tør, solåben skoveng				21.-27.7.2018																																												
Genganger art	PreservedSpecimen		DM579	579	DMAR12		Hvepseedderkop 	Wasp spider	Argiope bruennichi	genganger	96% Ethanol	Leg in ethanol ?	?	96% ethanol	to be taken by CLN	return to ZM	96% ethanol	no	2018	7	27	Nikolaj Scharff	Denmark	DK	SZ, PG64. Sorø, Kristiansminde		55.418583	11.586817		Nikolaj Scharff												Argiope bruennichi (Scopoli, 1772)	5170994	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Argiope	Argiope bruennichi	EXACT	98	ACCEPTED	SPECIES																																		Ketsjet af vegetationen på tør, solåben skoveng				21.-27.7.2018																																												
Genganger art	PreservedSpecimen		DM580	580	DMAR13		Mejeredderkop	 Long-bodied Cellar Spider	Pholcus phalangioides	genganger	96% Ethanol	Leg in ethanol ?	?	96% ethanol	to be taken by CLN	return to ZM	96% ethanol	no	2018	7	27	Nikolaj Scharff	Denmark	DK	SZ, PG64. Sorø, Kristiansminde		55.418583	11.586817		Nikolaj Scharff												Pholcus phalangioides (Fuesslin, 1775)	2149937	Animalia	Arthropoda	Arachnida	Araneae	Pholcidae	Pholcus	Pholcus phalangioides	EXACT	98	ACCEPTED	SPECIES																																		Ketsjet af vegetationen på tør, solåben skoveng				21.-27.7.2018																																												
	PreservedSpecimen		DM581	581	DMAR14		Almindelig Baldakinspinder	European sheet-web spider	Linyphia triangularis		96% Ethanol	Leg in ethanol ?	?	96% ethanol	to be taken by CLN	return to ZM	96% ethanol	no	2018	7	27	Nikolaj Scharff	Denmark	DK	SZ, PG64. Sorø, Kristiansminde		55.418583	11.586817		Nikolaj Scharff												Linyphia triangularis (Clerck, 1757)	2136609	Animalia	Arthropoda	Arachnida	Araneae	Linyphiidae	Linyphia	Linyphia triangularis	EXACT	98	ACCEPTED	SPECIES																																		Ketsjet af vegetationen på tør, solåben skoveng				21.-27.7.2018																																												
